mp_id,formula,heat_capacity
mp-28079,Na2Mn2S3,622.2580039932152
mp-22880,FeBr2,70.68726339140837
mp-5889,Er2Ti2O7,414.0579767313858
mp-556865,NaBe2BO3F2,565.4077811625438
mp-5081,SmCuS2,373.2420473426968
mp-23872,Ca3Al2H6S(OF)8,917.2375723226708
mp-3881,BaZnF4,270.8836446078967
mp-6392,NaBePO4,1338.7156064402784
mp-761036,CdSeO4,231.15754176405977
mp-636598,Rb2ZnBr4,685.2883716531072
mp-6404,BaCa2(PN2)6,1276.3780287174047
mp-5347,KAlF4,118.93292662609188
mp-9143,LiPF6,146.43814129422478
mp-24423,SrHBr,113.65156766447583
mp-22598,In2O3,815.9078664531156
mp-555966,BaTi2O5,466.7019353610642
mp-2809,Sb2S3,467.35779574979705
mp-560098,SbO2,469.2939998143565
mp-560278,Er3B5O12,1193.4008348131158
mp-22634,K4SrU3O12,431.3573702362949
mp-17959,Nd2SiTeO4,622.789211978769
mp-558669,SrAl2B2O7,366.1456174651035
mp-17559,Y2TiO5,627.2693743381544
mp-559965,Sr5As3ClO12,842.1309455284598
mp-753816,Na6MgO4,480.0770836366544
mp-570622,NaGa3Se5,3420.248548231071
mp-5373,Y2Ti2O7,419.8735255977096
mp-17998,Ca(RhO2)2,541.2284739672806
mp-30301,LiClO4,380.7051050562552
mp-554495,CaZr(PO4)2,809.8105245070494
mp-7643,K2AgSb,196.0623655155716
mp-28208,ZrFeCl6,368.3077255462768
mp-605344,ZnH4SeO6,1453.2903906893905
mp-7566,InPO4,204.1042894331328
mp-643009,SrMgH4,156.6343891716187
mp-567918,Ba2Nd7Si11N23,1409.1272649584582
mp-755317,Y2TeO6,514.3974897140565
mp-6456,LiNbGeO5,603.4280308925229
mp-684024,Li2SiN2,2597.5040005713595
mp-17913,Tb2SiSeO4,616.1668352912372
mp-11121,CsTbCdSe3,292.0488299372161
mp-29709,Hg3PO4,623.4152362996114
mp-554015,CsK(ClO4)2,210.2093697506684
mp-38327,Ca(TbS2)2,325.6383780518487
mp-676516,Pr2Pb17Se20,958.0059979665511
mp-1340,Ga2Se3,236.68171759606005
mp-570448,CdI2,963.5429725383048
mp-771772,Lu4(B2O5)3,739.0959934024796
mp-778924,ZnSeO4,445.3444332273762
mp-758059,Ba7Pb17O24,1021.7537610678488
mp-30993,LaIO,136.59651041063412
mp-6557,Cs2PO3F,546.1900455418951
mp-8175,KTlO2,90.10411513471188
mp-757442,Ca3In2O6,925.3166310792296
mp-27265,AuClO,379.73711739879946
mp-975924,Ge3Ir2Se3,748.3369222233775
mp-3932,Ca3Si2O7,866.7922875372423
mp-776965,Na3Sb(PO4)2,1957.5623377946276
mp-17784,CaTiGeO5,611.6934266621957
mp-1087,SrS,47.50967260883685
mp-626193,Sc(HO)3,374.4612587715762
mp-22913,CuBr,48.64427862116924
mp-27132,Zr2P2O9,439.8121633923252
mp-707324,PH6SN3,963.9673650383368
mp-10299,Ca4PdO6,454.8356274669954
mp-753662,K2Mg2O3,291.8392227046394
mp-675614,K2In12Se19,754.0378871077078
mp-7774,Na2SbAu,194.8023988509908
mp-239,BaS3,183.7433458779001
mp-6535,NdAl3(BO3)4,605.3909482170537
mp-27999,K5CuSb2,195.8867390436256
mp-6770,BaLa2MnS5,409.31302752257
mp-6231,Ba2ErSbO6,208.82322541402928
mp-28855,Cd4OF6,494.0475821005904
mp-28941,HfAg2S3,561.8178649805701
mp-546862,HgPb2(ClO)2,160.7241383118492
mp-684017,Y2Te4O11,678.8440101599323
mp-27375,Tl4HgI6,513.6901254442896
mp-560441,BaZn2Si2O7,425.9964979576692
mp-754354,Ba4OF6,512.2822687829711
mp-581376,Tl3Ag3(SbS3)2,1336.2663315885652
mp-769396,Y2Ge2O7,420.155310839882
mp-5803,NbPO5,478.4681556382652
mp-540584,K2PdO2,110.29484488025858
mp-23406,Cs2PtCl6,212.7947104054665
mp-1569,Be2C,38.70707816344782
mp-10165,KAlTe2,190.31801670663108
mp-30058,TlSbO3,198.2470112808965
mp-570607,Dy5C2I9,1492.5583775155249
mp-8861,Rb2MgF4,158.62540079986556
mp-22905,LiCl,46.567941749197146
mp-31417,Nd3TaO7,436.4692851650183
mp-541629,BaGaF5,609.0534900755225
mp-20187,LiInSe2,185.9132315672489
mp-680046,CdI2,1037.6459705448356
mp-14935,P3RhO9,1224.7121498764138
mp-756166,LaHoO3,427.9422737392034
mp-1403,Sm2S3,466.3125216938489
mp-556523,LaPb6ClO7,665.9681161322262
mp-571559,CdI2,715.5034373625621
mp-559932,KTeOF3,1022.6722672204596
mp-772875,Ba2SrI6,888.1763038918564
mp-772217,ErInO3,614.8616277381484
mp-707337,K3H3Pd,1014.727746578672
mp-559934,LiZnPO4,477.8759197350953
mp-569892,Ca9B2(CCl2)4,976.9855145539826
mp-684690,Sc2Se3,236.9573344116621
mp-754352,Na3CuO2,263.4991384303818
mp-677731,Rb2NaNb6(PO8)3,657.0224432696039
mp-504669,KBiF6,692.4044811989344
mp-24066,SrHClO,156.4530978812574
mp-14234,MgB4O7,1255.8322953707243
mp-5175,NaInO2,85.19576329882571
mp-8058,YAsO4,226.6471723082433
mp-14963,Pr3NbO7,434.4254867589608
mp-555150,KTa(BO3)2,329.5541820953578
mp-28899,Hg2As3Br,288.9668363383132
mp-568208,IrCl3,362.9367836031004
mp-557467,Li4Ca(BO3)2,432.1104674817542
mp-567334,Ag(BCl)6,1793.03568846772
mp-756630,DyAlO3,373.3043037745997
mp-22566,TlInS2,95.4305853567041
mp-13055,Ba2LaTaO6,214.2391658540544
mp-29787,Ba5Pt2O9,1027.7951053004738
mp-24227,H8Pt(NCl3)2,214.27565925665016
mp-553965,RbLaNb2O7,422.5915582588876
mp-771040,Mg(IO3)2,701.3947750451498
mp-28178,NaNbCl6,741.2254094360325
mp-6426,Na2MgSiO4,590.2284735440771
mp-555467,Sr2AlCO3F5,906.2904731884274
mp-18129,La2ZnGa2S6O,540.671546830024
mp-555313,ScBiO3,411.8525828709596
mp-541162,Ba2Mg3F10,642.1235481488536
mp-571568,CdI2,573.0948887960485
mp-11023,ScAuO2,163.42694060846546
mp-13944,Li3AlN2,807.8966806814544
mp-554193,NaGa(TeO3)2,1602.165954739397
mp-541141,K3IrCl6,948.9417433102442
mp-559598,LiScF4,247.3164529863179
mp-504729,Cs2PdF6,196.42686499140945
mp-570492,CdI2,963.5159652475626
mp-771106,Dy(PO3)3,836.745170466707
mp-29566,CsNaGe2,775.3010583702651
mp-16267,Dy2CdS4,326.9781801922102
mp-20042,TlInS2,190.90101012761983
mp-559347,SiO2,728.2987047429924
mp-23505,K2TeBr6,203.11511539908457
mp-616378,CsSnI3,242.4045507229861
mp-3904,Mg2GeO4,256.2124170915134
mp-862947,Ba2BiAu,99.12022964232752
mp-6844,KLi3Si12(SnO15)2,1551.049410544108
mp-559861,NbBi(TeO4)2,1792.6047449875416
mp-22734,HfPbO3,833.7980566691813
mp-30039,Na2Al2Sb3,1326.758875172611
mp-567666,Ba3BiN,239.22710227306524
mp-3319,Mg(RhO2)2,262.90425186499937
mp-676934,KCaNd(PO4)2,691.204758076262
mp-556672,Sn(SeO3)2,684.3181310002635
mp-40478,NaDy3Ti2(SbO7)2,856.06392783753
mp-38008,Li2CdCl4,328.63877501704326
mp-861606,KLaSiSe4,328.6474322930409
mp-27741,TeAuI,293.39985968088433
mp-752684,BaTm2O4,300.5760866660753
mp-28479,Sc2CCl2,107.69991265379008
mp-29304,Y2InCl7,937.5060773978364
mp-757878,Na5Cu(HO2)2,966.7290366678332
mp-669357,CdI2,787.236760780101
mp-23915,Ca2Al3Si3HO13,1436.3537111601277
mp-571516,CdI2,1185.8943901845605
mp-4762,TlAg3S2,575.1311428777581
mp-625873,Ba(HO2)2,420.2069317721535
mp-758389,LiNb(TeO4)3,313.620645473593
mp-28611,ThTa2O7,378.84056050928905
mp-9517,SrTiN2,157.15183789027978
mp-15254,Li3AlF6,1183.1875926119196
mp-707734,AsHPb4(ClO)4,1180.0643814863415
mp-7478,RbTmO2,88.03858386716738
mp-769317,Ca4Ta2O9,1199.8905169904551
mp-633158,NaTeH6O6F,194.1451391822326
mp-23276,InCl,1529.9499631813642
mp-23251,KBr,49.176152665215774
mp-15685,Na2CuAs,191.50643161527523
mp-21713,K2In3CuSe6,1159.717216085582
mp-5263,Ca4P2O9,1084.1040738278723
mp-558608,Nb2PbO6,515.2482766768475
mp-20098,Ba2PbO4,152.0998875262487
mp-676074,Na2ThF6,403.5415635168025
mp-553912,NaZr2(AsO4)3,679.0182164017848
mp-5152,La2SiO5,608.8519503377349
mp-978852,SrGaSnH,80.69371736186218
mp-5444,Y3Ga5O12,1565.8632921923092
mp-8360,RbTe,197.5488653908854
mp-9664,K3BP2,266.2030077243685
mp-570844,Ga3Os,377.3644861605234
mp-674333,Na3PO4,299.298872342405
mp-769025,K2Mg2O3,585.069226008848
mp-554719,Mg3B(HO2)3,407.97544850377903
mp-27135,Bi(PO3)3,808.1079439531768
mp-11714,SiC,110.33822729738446
mp-4672,TbPS4,1041.931408324038
mp-32692,Pr2S3,936.593118362801
mp-11014,K2TeOF4,322.195676480702
mp-3922,AgSbS2,375.7352151455956
mp-550820,SmZnPO,177.76099639747144
mp-28588,Na2BeO2,755.1269290005426
mp-9254,Al2Te5,165.30605833039115
mp-3887,Li3GaN2,871.8354498308158
mp-555736,BaHg2(ClO)2,639.6787150272362
mp-18710,RbSm2Ag3Se5,536.1352943807028
mp-752648,Ba3(BrO)2,330.8150479664987
mp-23956,K2MgH4,109.49767553532538
mp-10779,RbNdSe2,97.61771324088517
mp-556908,Nd5As4(ClO4)3,999.7139728082428
mp-12908,ScAgSe2,96.4170543493193
mp-560620,BaZr(PO4)2,202.08479984761772
mp-22313,Na2PtO2,105.4836988631151
mp-2878,Li3PO4,529.1254558915308
mp-560937,Na3Si3SnO9F,608.2572621403408
mp-561375,Pr10S19,1345.425459653848
mp-6564,Sr2MgSi2O7,429.3027222502064
mp-8673,Li2SnTeO6,377.980249563885
mp-568916,K6InTe4Cl,588.4489248114191
mp-756702,PrBrO,134.93800396510568
mp-17892,Ca2VN3,461.9044529502048
mp-5304,LaAlO3,94.26385361992646
mp-707176,NaCa2Al2P2H5O11F4,836.383314343265
mp-21099,K2Pb(SO4)2,225.1378536033101
mp-973185,ScAgO2,81.95748601931098
mp-42458,SrAl3P2(HO2)7,368.3015043414736
mp-989541,Rb2NaSbF6,217.96784996767136
mp-568855,K2Hg(PSe3)2,1025.6162031296733
mp-29585,K4CdAs2,170.82386565247265
mp-7904,CdP4,217.32750453384625
mp-22957,SrClF,140.73861891143002
mp-569952,K2CuCl3,580.8565401161583
mp-23810,BaAsHO4,1933.3225923924144
mp-17161,K6CdO4,514.6546811805954
mp-10985,RbCu3S2,284.57002388187306
mp-755357,NdAsO4,229.62443995391888
mp-4309,BaGa4S7,543.265522131351
mp-7548,BaSe3,194.02615603651824
mp-569178,HoTlSe2,97.7295512061327
mp-3527,Na3AgO2,269.19315469210403
mp-14288,Sr3P4,325.240296108393
mp-33449,Tb5AgS8,327.7193765473557
mp-780772,Ta2O5,380.717171461947
mp-4855,Li2SeO4,759.2515269483413
mp-6138,Na2TiSiO5,330.18244232213226
mp-570544,Zr(SeCl6)2,689.530534917942
mp-674508,RbPbF3,236.0933027687821
mp-13033,MgTe,47.1315692679775
mp-23897,Rb3H(SeO4)2,510.6564757549605
mp-4473,Ba(CuSe)2,485.7741040914696
mp-28712,Si2Hg6O7,299.19608964483007
mp-12487,CsDyCdTe3,294.8134385920944
mp-561237,LiCaBO3,816.9247315935328
mp-28570,NaInI4,588.5500601478587
mp-769262,K5YO4,1807.4971490580683
mp-22473,NaInSe2,96.91735950549204
mp-9274,Rb3Sb2Au3,196.86018281120624
mp-24424,BaHBr,117.66141702349742
mp-10289,Ca(BC)2,139.04630755092035
mp-8255,CaPtF6,167.10759656865082
mp-3038,Al2HgSe4,161.73614035210562
mp-554390,SrAl2SiN2O3,602.3809553280938
mp-28549,Li8SiO6,518.4684674350721
mp-31488,Li3NbO4,604.4103017772061
mp-556986,Er2B2Cl2O5,782.9573932733738
mp-583084,Rb3Er3(PS4)4,2286.526595268279
mp-695511,Na2CaTi2(GeO4)3,1536.4246841426152
mp-720985,CaEr15Si8Se11ClO28,1259.503015241154
mp-6389,NaLa2RuO6,413.1250149240309
mp-2490,GaP,43.94188897078479
mp-553950,Li10Si2PbO10,793.376068953787
mp-972199,CsTbS2,190.4028575367788
mp-29063,ThZrF8,1684.5658976634095
mp-863367,KBiO3,633.118967643786
mp-5692,TbRhO3,397.75670581875625
mp-571037,CdI2,501.0547152417434
mp-24217,Sc2P3(HO3)3,507.3937382533813
mp-759870,BiOF,1051.9936596002224
mp-762279,K2Ti8O17,512.8358730547552
mp-754055,CsErO2,178.42751730332947
mp-2918,YCuO2,164.61490765682817
mp-979137,SrGaSiH,75.62885155799161
mp-6687,Ba2HoSbO6,209.0129294916295
mp-752410,Ba2GeO4,582.7011923460752
mp-555178,Rb5H5(OF3)2,1286.888656404647
mp-561561,Cs2KRhF6,224.5812200057001
mp-11740,KNdTe2,98.0992285061865
mp-17886,K2Al2Sb3,1330.1419485240983
mp-540945,Na2Li3GaO4,784.7901263616969
mp-643384,BaHIO,326.46816392173383
mp-8075,NaBe4SbO7,409.61757168710704
mp-18309,Ba2CdS3,572.4271948757648
mp-3727,Nd3NbO7,432.6252657259016
mp-29044,Cd4Sb2I3,1763.9596391172986
mp-976713,HoH2ClO2,202.94472775637504
mp-13815,Rb2NaErF6,225.624553375085
mp-28127,Na2S5,638.7270998775816
mp-27198,Cd(NO3)2,1124.616017990828
mp-22168,Mn(InS2)2,296.35546859872835
mp-17350,La2TeO6,718.9334418573228
mp-690785,Na2H6Pt,115.01977531093948
mp-757333,Al12PbO19,1061.8759480890433
mp-17056,LiZnPO4,712.8169713974693
mp-6250,BaTm2ZnO5,767.3966910977225
mp-569132,K3InCl6,964.0339947223566
mp-975577,K3La(AsO4)2,566.0335005725219
mp-4030,Rb2Pt3S4,208.73907215752533
mp-568971,Ag2Se,292.94752392255424
mp-653561,Tl2GePbS4,750.2659598412877
mp-569225,Mo6PbI14,2011.0196551160584
mp-29910,Sr4I6O,533.739869986981
mp-865713,Li2TlBi,85.7557085285432
mp-7232,Cs2HgO2,115.04350299691224
mp-676286,Zr4CdO9,534.1456955980682
mp-541923,TlCu5Se3,871.5861600121227
mp-568203,K2Th(PSe3)3,1386.5151059879745
mp-19965,K4BaU3O12,424.8063296966548
mp-2961,MgSiP2,167.72674513868412
mp-5241,DyPS4,1041.8743436696564
mp-865101,NaLi2Bi,92.67980473996164
mp-754796,NaTmO2,339.80269851777786
mp-560564,Ti6In2Si2P12O49,1142.2342279523937
mp-8603,RbAgO,273.55414622846587
mp-559645,KThP3O10,1009.519998202042
mp-5156,ThP2O7,635.4973030477814
mp-30009,KrF2,66.85475767778682
mp-567931,InSiTe3,236.10028203125196
mp-505148,ThPbI6,395.0221527863623
mp-557059,RbSnS4,2206.087240631908
mp-558121,K4Ba(VS4)2,687.4375989436946
mp-17349,Na3In2(PO4)3,699.2028672552567
mp-753546,Li8TiS6,643.7073435490546
mp-11006,BaPS3,437.1056929576857
mp-568134,Cs2CdI4,671.4321630311557
mp-16432,Sr3(BO3)2,386.4941072729817
mp-14691,NaEr(PO3)4,1177.9483902004538
mp-31454,TaSbRu,70.72383822882014
mp-29693,Rb2AgCl3,586.5555319819032
mp-18480,Na3Ca2TaO6,497.0121177109145
mp-29244,Cd2P3I,272.7620619451349
mp-9359,ZnSi(AgO2)2,312.7174999842415
mp-16972,CsErSiS4,624.576333671491
mp-568333,K2SnBr6,204.602430773416
mp-10410,Ba4Sm2Cd3S10,901.7242120166788
mp-5472,Nb2Cd2O7,438.8182425054838
mp-755901,Sm3NbO7,429.10783136033456
mp-555424,CaNb2(P2O7)3,968.0249388266196
mp-13725,Li3PO4,264.1745948633946
mp-768907,Sr3TeO6,204.8648395191561
mp-570610,CdI2,963.5173053894522
mp-15557,Cs2As3,234.27483209257252
mp-4784,CaPtO3,193.47699367280728
mp-541715,Ba3GaP3,667.174650489879
mp-31468,LiCaN,240.56456892011272
mp-12365,KThCuS3,281.7290988661255
mp-680676,K2Dy4Cu4S9,444.9422422267511
mp-505747,TlIn5S6,564.7195737540986
mp-625404,AlHO2,215.7790704108021
mp-29978,Sr5Al2F16,980.271040675948
mp-696878,K3CaP2HO8,255.94445175667536
mp-5033,Tl2SiF6,184.9629873232202
mp-28051,SbTeI,146.8734663726584
mp-772862,BaSr2I6,884.9653353487876
mp-5470,AgPS3,214.46443300679468
mp-3094,SrAl2O4,499.0958263885265
mp-542143,RbZn4(BO3)3,585.4244420059115
mp-613620,Rh2O3,738.4466298383462
mp-2345,Dy2O3,829.8504566806037
mp-18411,Na3GeSe3,671.6075162570221
mp-754614,LuNbO4,230.9580709209443
mp-569623,Nb(SeBr)2,236.3315716022553
mp-13740,AgAsS2,558.7963321289619
mp-770426,Ho(ClO4)3,513.7789193045636
mp-9760,BaTb2PdO5,382.1396310039341
mp-11706,Ho2HgO4,293.8824762086822
mp-510030,Pb3(ClO)2,647.9820259343899
mp-17447,Sr10P6SO24,749.2387285902823
mp-14761,TmAu2F9,3029.446171330411
mp-29036,Ba(YS2)2,654.7292767504057
mp-27407,Ca12Be17O29,975.9827947358932
mp-27506,K3W2Cl9,661.3918884614251
mp-11790,LaCuSe2,387.2680071576272
mp-3521,NaBF4,218.94421892870065
mp-567178,PbI2,222.71129706081803
mp-554383,Na2Si2O5,629.0322591889629
mp-551816,YBi2IO4,173.76159044867697
mp-6867,KCaCO3F,129.41487007182764
mp-23199,BaCl2,291.0953032316416
mp-7977,CsSmO2,180.5589562254734
mp-13610,ZnPbF6,176.13200712282537
mp-556156,LiUBO5,562.6384891875698
mp-9489,NaSmTiO4,278.13908271830326
mp-733443,Ca7Si6H4CO23,662.3560325034887
mp-31415,La3TaO7,445.1777121376262
mp-28473,CClF3,161.2085414576392
mp-559314,Na5TiP2O9F,2692.74593776218
mp-29882,CsPdCl3,472.8244989298396
mp-768203,BeH2,175.68680386598888
mp-14422,Ca(AlS2)2,1216.3355713950716
mp-4589,PrPO4,412.87877604746814
mp-643759,GaH3NF3,240.8211700088064
mp-567809,AgI,98.71949965626264
mp-569563,Ba3Zr6BeCl18,1281.1184427802075
mp-559171,Ba3Ho2(PS4)4,2191.2017125438288
mp-13718,NaCd4(PO4)3,1431.5030810519604
mp-12645,LiHoO2,319.57698044538654
mp-623030,Na3CuSnSe4,869.2570849300748
mp-7061,NdZnAsO,181.7176649935473
mp-569421,Hg9P5I6,1861.305035216948
mp-8709,KIn(GeO3)2,388.8067905829307
mp-29679,Hg2PCl2,228.14984954799468
mp-695325,Ti5ZnBi2(Pb2O9)2,606.2837062330649
mp-334,LaF3,536.3014948783186
mp-676154,Yb(DyS2)2,326.9137511437804
mp-754469,Er2TeO2,221.36698848339717
mp-19717,TePb,49.46397973746944
mp-28468,KAg5S3,1282.826620257831
mp-625521,H3BrO,60.82450037910039
mp-9239,NaLaMgTeO6,390.16886366371057
mp-8133,LaPO4,313.22545114597494
mp-4236,BaZnO2,263.2772633221697
mp-4752,Na5Al3F14,890.8256352525029
mp-614603,CsI,49.68260468232292
mp-4586,LiAlTe2,183.2181014609551
mp-643043,RbHO,115.59525337992848
mp-559356,Tl3AsS3,1338.596386797777
mp-555527,Sm3Si2S8Br,620.1947029982679
mp-560173,KAlSiO4,1449.6989195669332
mp-5328,CdPS3,216.2463751127813
mp-562072,Cs3SbO3,630.9379454130917
mp-772783,Li2Mg3Ti6O16,999.5054424140304
mp-2874,In2Si2O7,191.48631999497184
mp-6246,Ca2CO3F2,588.6838927231975
mp-760483,Li2PdO3,233.0806296110314
mp-3193,Na2Si2O5,628.8290884454976
mp-32906,La2S3,941.6259431602364
mp-8774,Rb3CO3F,292.76121395364845
mp-1747,K2Te,73.69247224872296
mp-22874,PBr5,560.3749106739801
mp-29299,TeSeO4,235.5063702008928
mp-557752,CsHSO4,205.64844436903388
mp-558713,LiAlSiO4,346.6644129959495
mp-643006,Cs3H5Pd,303.5004258502072
mp-769173,PrOF,129.66690135049987
mp-28171,K3IO,120.51614976169544
mp-558219,SrLi(BS2)3,422.9492721219754
mp-561153,XeF3,348.9093083084419
mp-568803,Mg(B6C)2,332.5613538089618
mp-16947,LiAlGeO4,729.5245441731331
mp-560040,Ca2Nb2O7,1621.1050218669625
mp-756044,Na3AsO4,321.4227716338545
mp-1990,Mg3As2,925.030690385023
mp-555311,ZnS,1191.8835466448788
mp-569677,Sr2IN,94.61169318251515
mp-13852,Ge3N4,235.0892928836532
mp-29450,CuSe3I,723.7467732383775
mp-7618,Cs3YF6,191.55609952637744
mp-559519,Na4TiAs2O9,618.8287658394842
mp-28276,K2PrBr5,784.8060818447756
mp-9338,Ba2MgSi2O7,435.38726114268434
mp-558340,Nd5As2ClO10,369.3140936392777
mp-755293,Sr4Sb2O,161.24898451772805
mp-23651,Na4Al3Ge3IO12,863.9318819648078
mp-570538,NaN3,72.01412455403016
mp-29380,K2Te2As,976.0075043006112
mp-557968,Ba2Ti2Si2O9F2,2516.25413412405
mp-7786,CsCu3S2,139.2130343058934
mp-22969,PbIF,145.56422365335385
mp-779846,HoTa3O9,974.9678036568708
mp-28728,K6Sn3As5,1360.5142634248762
mp-23465,Cs2TeCl6,217.4150150118263
mp-17245,Na3TaF8,512.6443121433092
mp-861906,BaNa2Mg(PO4)2,253.5284288815719
mp-9124,LiZnAs,68.63135093929544
mp-560544,Ba3Zn5In2O11,891.9172248680738
mp-26855,Li2Sn(PO3)4,639.5897217539891
mp-28593,Li3BrO,104.88201528156502
mp-14568,BaMgF4,263.37457735052175
mp-29567,CuSe2Br,384.3945263334871
mp-532768,YZr5Si5PO24,1220.839665284262
mp-683957,Nd4CuTe5(ClO5)3,1128.6103171518216
mp-19956,Ba2InO3F,311.7014744933001
mp-643101,Rb2H6Pt,118.3797855619306
mp-649982,Sb8(Pb3S7)3,1781.4927656386392
mp-550579,ScTa(PbO3)2,160.65752999521442
mp-12807,KAlO2,302.45585476809487
mp-769368,Rb4SnO3,1485.7264844502292
mp-28962,Ti4Bi2O11,332.4441067419387
mp-10778,RbPrSe2,97.6439347367475
mp-10616,BaLiAs,69.38970834260263
mp-3721,SrHfO3,205.67725428847052
mp-6758,KNa4SnSb3,876.5406614419662
mp-554116,BaPb2BrF5,422.5662447921755
mp-11674,Al2Se3,226.18056772817863
mp-768735,Ba2SrI6,888.3107136422622
mp-570339,Tl4CdI6,545.4891748425202
mp-554853,Na4Si3(SnO6)2,776.2669160484005
mp-567503,PbI2,148.4797429365052
mp-11118,CsPrCdSe3,292.3344082899606
mp-23297,BrF3,164.47279258853453
mp-3540,Li2SnO3,478.9437470369555
mp-569175,ZrCl4,227.13940285871672
mp-569052,AgSe3I,484.1383099027604
mp-541462,SrTa4O11,610.2636208361714
mp-866154,TiBeIr2,89.06081541247947
mp-3247,Cs2TiS3,279.54246605320543
mp-10814,SrLiBO3,415.7567637504503
mp-570757,Nb2Tl3CuSe12,1727.9086043270215
mp-17250,K3SbO3,622.1927115215088
mp-557175,ZnS,817.0621798050506
mp-17693,SrCdP2O7,762.3371613180617
mp-505270,TiSO5,458.2903793106761
mp-9275,Th2Ta6O19,1024.569613866797
mp-722369,Na3B5(HO5)2,1104.3454905605254
mp-28491,Cu2SO4,249.54491321079112
mp-754943,ErBiO3,214.8680040401046
mp-989567,Cs2RbTlF6,206.97862445202384
mp-7738,LaSeF,140.97569310161833
mp-7973,RbNdO2,90.00597214053694
mp-27837,NaHF2,68.80673030555786
mp-6121,BaY2ZnO5,767.9542404004889
mp-556328,AsS,723.3725487176775
mp-12244,Cs3TiF7,475.6887766549383
mp-568493,In3SnI5,891.495075035227
mp-673633,In2S3,229.14530592762108
mp-4627,CoAsS,262.17510754816203
mp-23287,CuCl,382.3958646619367
mp-39033,Sr(NdSe2)2,339.67761178199936
mp-28875,Hg2P3Cl,271.9390432712469
mp-6333,NaIn(SiO3)2,349.1297637040986
mp-38975,PNO,129.90396367537716
mp-849223,LiNb(TeO4)3,312.9004032206231
mp-3032,RbBF4,442.0419131092868
mp-567753,La3CuSnSe7,578.908346624291
mp-29170,Hg(AuF4)2,473.6666697398321
mp-37458,Na2HF4,131.23941609529675
mp-510566,La3CuSnS7,556.8683581133836
mp-27805,Ba3SiS5,822.1363954679096
mp-3281,Al5BO9,470.4023408352937
mp-7756,SrLiSb,281.65349919230124
mp-676110,Tb14(PbSe8)3,995.8487568254476
mp-11123,CsYHgSe3,292.3382976889932
mp-755980,SrCaI4,589.0421488675458
mp-676020,BaCO3,168.81260898620565
mp-16793,Be3Cd4Si3SeO12,788.7896196286844
mp-569613,Ba2P7Cl,442.7010132480812
mp-18642,Ca(YS2)2,648.9306211812134
mp-753802,Sc2Ti2O7,208.19699198501812
mp-569107,CsErZnTe3,293.9108154569
mp-5532,Sr2TiO4,146.4385454714805
mp-30981,Te(HO)6,647.4338468220534
mp-542012,Rb4Hf3S14,957.4742609666253
mp-29183,LaNb7O12,1584.109353712951
mp-23330,NaClO3,330.102096335848
mp-23879,Ca(HO)2,85.17241654233464
mp-15703,BeCN2,74.38097180876757
mp-734733,Ca19(Mg4H27)2,1016.3388812383394
mp-676360,NaNdS2,188.4245762726424
mp-23552,Er(IO3)3,992.6664688238744
mp-573608,CdI2,286.44888089425814
mp-13997,RbAlF4,1239.757394277032
mp-22956,K2PdCl4,166.41753944561427
mp-781865,Ca5BC4Cl3,538.8483117325849
mp-29407,AlTeI7,432.6697467627196
mp-31076,Tl2TeBr6,398.125280380765
mp-554959,K2Al2Sb2O7,251.1164087749338
mp-14039,K2NaRhF6,216.07719942477075
mp-32586,Nd2S3,935.4623085724744
mp-625397,Nd(HO)3,230.1090197239268
mp-9127,Ba(SbO3)2,172.422693633965
mp-16903,SrSbF5,623.3910640203966
mp-20546,Ba2In2O5,392.4363820366051
mp-985582,Li6PS5I,234.6318162647124
mp-3395,SrSeO3,200.51077504567664
mp-619032,PbCN2,285.13595030019724
mp-556979,CsSmGeS4,646.0408139412034
mp-865750,Li2TeO3,225.6298143229308
mp-557744,NaUBO5,569.3151754124328
mp-580631,Cs2KTbCl6,217.26406527598587
mp-757001,Y15TmO24,820.8588191692852
mp-562726,CsGaS3,457.9106068702838
mp-6651,K2Ta2(OF2)3,1070.5541881143636
mp-32750,CuI,195.31815481454169
mp-2892,BaNd2O4,615.9263210886407
mp-4482,NaSbO3,193.8774601200508
mp-4412,La4Se3O4,248.2708669905812
mp-558347,K4Ba(SiO3)3,645.8103842301012
mp-29889,Tl2PdCl4,167.33205310058557
mp-754693,Lu(BiO2)3,431.256155901487
mp-861618,BaBiBS4,298.1208041167723
mp-6281,NaCa3RuO6,454.0467549135221
mp-559783,Na3B(PO4)2,928.4800888702342
mp-560570,Rb2NaAl6F21,595.6419543520994
mp-608311,Cs2Li3I5,236.19156388474212
mp-28529,KInBr3,489.36060472057386
mp-570700,Hf3Tl2(CuSe4)2,361.3720735286628
mp-756440,Er2Pt2O7,419.5716490367823
mp-15751,Ba3Y4O9,335.0443397811241
mp-756564,BaYCl5,333.4355479675775
mp-756142,La2Th5O13,416.7891570584282
mp-27753,In2(PS3)3,1195.728628242083
mp-753605,LiCuS,271.8499418981092
mp-560863,ThSe2O7,755.3138132988349
mp-541238,KTi2(PO4)3,599.0496181084333
mp-560974,BeAl6O10,2188.428984046174
mp-29862,SnBr2,294.25592171634423
mp-646007,Cs2Tb6Te7N2,401.152855514488
mp-21872,PrLuO3,420.2436172621956
mp-554623,Sm2Ta2Cl2O7,265.4695321628488
mp-554359,Cs2Si3SnO9,1057.1853370930075
